"datesold","price","bedrooms"
"2012-11-08 00:00:00",675000,"4"
"2012-11-08 00:00:00",370000,"1"
"2012-11-09 00:00:00",465000,"4"
"2012-11-09 00:00:00",510000,"5"
"2012-11-09 00:00:00",516000,"4"
"2012-11-09 00:00:00",520000,"4"
"2012-11-09 00:00:00",575000,"4"
"2012-11-09 00:00:00",579000,"4"
"2012-11-09 00:00:00",610000,"4"
"2012-11-09 00:00:00",733000,"4"
"2012-11-09 00:00:00",360000,"2"
"2012-11-09 00:00:00",510000,"2"
"2012-11-10 00:00:00",576000,"4"
"2012-11-10 00:00:00",635000,"4"
"2012-11-10 00:00:00",670000,"3"
"2012-11-10 00:00:00",795000,"2"
"2012-11-10 00:00:00",830000,"4"
"2012-11-10 00:00:00",1195000,"4"
"2012-11-10 00:00:00",1295000,"5"
"2012-11-10 00:00:00",464990,"3"
"2012-11-12 00:00:00",480000,"3"
"2012-11-12 00:00:00",545000,"4"
"2012-11-12 00:00:00",548888,"3"
"2012-11-12 00:00:00",550000,"5"
"2012-11-12 00:00:00",740000,"4"
"2012-11-12 00:00:00",750000,"4"
"2012-11-12 00:00:00",750000,"3"
"2012-11-12 00:00:00",295000,"1"
"2012-11-13 00:00:00",385000,"3"
"2012-11-13 00:00:00",418000,"3"
"2012-11-13 00:00:00",455000,"3"
"2012-11-13 00:00:00",460000,"4"
"2012-11-13 00:00:00",524000,"4"
"2012-11-13 00:00:00",530000,"4"
"2012-11-13 00:00:00",569000,"4"
"2012-11-13 00:00:00",363000,"2"
"2012-11-14 00:00:00",640000,"5"
"2012-11-15 00:00:00",310000,"4"
"2012-11-15 00:00:00",510000,"3"
"2012-11-15 00:00:00",545000,"4"
"2012-11-15 00:00:00",545000,"3"
"2012-11-15 00:00:00",1050000,"4"
"2012-11-15 00:00:00",1360000,"5"
"2012-11-16 00:00:00",416000,"3"
"2012-11-16 00:00:00",420000,"3"
"2012-11-16 00:00:00",470000,"3"
"2012-11-16 00:00:00",515000,"3"
"2012-11-16 00:00:00",705000,"4"
"2012-11-16 00:00:00",733000,"4"
"2012-11-16 00:00:00",1200000,"4"
"2012-11-16 00:00:00",1210000,"5"
"2012-11-16 00:00:00",415000,"1"
"2012-11-17 00:00:00",372000,"3"
"2012-11-17 00:00:00",390000,"3"
"2012-11-17 00:00:00",637000,"4"
"2012-11-17 00:00:00",720000,"4"
"2012-11-17 00:00:00",755000,"3"
"2012-11-17 00:00:00",771500,"3"
"2012-11-17 00:00:00",860000,"3"
"2012-11-17 00:00:00",930000,"3"
"2012-11-17 00:00:00",1000000,"4"
"2012-11-17 00:00:00",1730000,"4"
"2012-11-19 00:00:00",412000,"3"
"2012-11-19 00:00:00",421000,"3"
"2012-11-19 00:00:00",470000,"3"
"2012-11-19 00:00:00",535000,"4"
"2012-11-19 00:00:00",540000,"4"
"2012-11-19 00:00:00",575000,"4"
"2012-11-19 00:00:00",378500,"2"
"2012-11-19 00:00:00",420000,"2"
"2012-11-20 00:00:00",390000,"3"
"2012-11-20 00:00:00",418000,"3"
"2012-11-20 00:00:00",423000,"3"
"2012-11-20 00:00:00",535000,"2"
"2012-11-20 00:00:00",540000,"4"
"2012-11-20 00:00:00",610000,"4"
"2012-11-20 00:00:00",435000,"2"
"2012-11-21 00:00:00",385000,"3"
"2012-11-21 00:00:00",395000,"3"
"2012-11-21 00:00:00",475000,"3"
"2012-11-21 00:00:00",505000,"3"
"2012-11-21 00:00:00",507500,"3"
"2012-11-21 00:00:00",553000,"3"
"2012-11-21 00:00:00",630000,"4"
"2012-11-21 00:00:00",635000,"4"
"2012-11-21 00:00:00",950000,"4"
"2012-11-21 00:00:00",358000,"2"
"2012-11-21 00:00:00",396000,"1"
"2012-11-22 00:00:00",420000,"3"
"2012-11-22 00:00:00",450000,"2"
"2012-11-22 00:00:00",590000,"4"
"2012-11-22 00:00:00",685000,"3"
"2012-11-22 00:00:00",695000,"5"
"2012-11-22 00:00:00",850000,"3"
"2012-11-23 00:00:00",377500,"3"
"2012-11-23 00:00:00",410000,"2"
"2012-11-23 00:00:00",439000,"3"
"2012-11-23 00:00:00",450000,"3"
"2012-11-23 00:00:00",500000,"4"
"2012-11-23 00:00:00",610000,"3"
"2012-11-23 00:00:00",720000,"4"
"2012-11-23 00:00:00",772500,"3"
"2012-11-23 00:00:00",1000000,"3"
"2012-11-23 00:00:00",337500,"2"
"2012-11-24 00:00:00",387000,"3"
"2012-11-24 00:00:00",527500,"4"
"2012-11-24 00:00:00",580000,"4"
"2012-11-24 00:00:00",628000,"3"
"2012-11-24 00:00:00",750000,"3"
"2012-11-24 00:00:00",843000,"4"
"2012-11-25 00:00:00",455000,"1"
"2012-11-26 00:00:00",375000,"2"
"2012-11-26 00:00:00",429000,"3"
"2012-11-26 00:00:00",450000,"3"
"2012-11-26 00:00:00",479500,"3"
"2012-11-26 00:00:00",595000,"3"
"2012-11-26 00:00:00",603000,"3"
"2012-11-26 00:00:00",645000,"5"
"2012-11-26 00:00:00",735000,"4"
"2012-11-26 00:00:00",800000,"4"
"2012-11-26 00:00:00",1300000,"4"
"2012-11-26 00:00:00",362500,"2"
"2012-11-27 00:00:00",388000,"3"
"2012-11-27 00:00:00",400000,"3"
"2012-11-27 00:00:00",425199,"2"
"2012-11-27 00:00:00",435000,"3"
"2012-11-27 00:00:00",439000,"3"
"2012-11-27 00:00:00",445000,"3"
"2012-11-27 00:00:00",455000,"3"
"2012-11-27 00:00:00",540000,"4"
"2012-11-27 00:00:00",545000,"3"
"2012-11-27 00:00:00",595000,"3"
"2012-11-27 00:00:00",615000,"4"
"2012-11-27 00:00:00",665000,"4"
"2012-11-27 00:00:00",392000,"2"
"2012-11-28 00:00:00",313000,"2"
"2012-11-28 00:00:00",545000,"4"
"2012-11-28 00:00:00",575000,"4"
"2012-11-28 00:00:00",591000,"4"
"2012-11-28 00:00:00",619000,"3"
"2012-11-28 00:00:00",766000,"3"
"2012-11-29 00:00:00",470000,"3"
"2012-11-29 00:00:00",525000,"4"
"2012-11-29 00:00:00",905000,"4"
"2012-11-30 00:00:00",483500,"3"
"2012-11-30 00:00:00",552000,"4"
"2012-11-30 00:00:00",610000,"4"
"2012-11-30 00:00:00",645000,"4"
"2012-11-30 00:00:00",690000,"3"
"2012-11-30 00:00:00",725000,"5"
"2012-12-01 00:00:00",366000,"2"
"2012-12-01 00:00:00",400000,"4"
"2012-12-01 00:00:00",431000,"3"
"2012-12-01 00:00:00",770000,"5"
"2012-12-01 00:00:00",790000,"4"
"2012-12-01 00:00:00",845000,"5"
"2012-12-01 00:00:00",900000,"3"
"2012-12-01 00:00:00",901000,"4"
"2012-12-01 00:00:00",281000,"2"
"2012-12-03 00:00:00",365000,"3"
"2012-12-03 00:00:00",458000,"3"
"2012-12-03 00:00:00",485000,"4"
"2012-12-03 00:00:00",487500,"3"
"2012-12-03 00:00:00",500000,"4"
"2012-12-03 00:00:00",570000,"4"
"2012-12-03 00:00:00",591000,"5"
"2012-12-03 00:00:00",635000,"4"
"2012-12-03 00:00:00",708000,"4"
"2012-12-03 00:00:00",850000,"2"
"2012-12-03 00:00:00",1425000,"4"
"2012-12-03 00:00:00",392500,"1"
"2012-12-03 00:00:00",520000,"1"
"2012-12-04 00:00:00",440000,"3"
"2012-12-04 00:00:00",460000,"3"
"2012-12-04 00:00:00",500000,"4"
"2012-12-04 00:00:00",620000,"5"
"2012-12-04 00:00:00",620000,"4"
"2012-12-04 00:00:00",825000,"4"
"2012-12-04 00:00:00",1300000,"4"
"2012-12-04 00:00:00",341000,"2"
"2012-12-05 00:00:00",357500,"3"
"2012-12-05 00:00:00",470000,"2"
"2012-12-05 00:00:00",493000,"3"
"2012-12-05 00:00:00",675000,"3"
"2012-12-05 00:00:00",800000,"4"
"2012-12-06 00:00:00",400000,"3"
"2012-12-06 00:00:00",410000,"3"
"2012-12-06 00:00:00",532750,"4"
"2012-12-06 00:00:00",880000,"3"
"2012-12-06 00:00:00",1030000,"4"
"2012-12-06 00:00:00",1050000,"5"
"2012-12-06 00:00:00",238000,"1"
"2012-12-06 00:00:00",430000,"2"
"2012-12-07 00:00:00",390000,"3"
"2012-12-07 00:00:00",460000,"4"
"2012-12-07 00:00:00",545000,"4"
"2012-12-07 00:00:00",562500,"4"
"2012-12-07 00:00:00",605000,"5"
"2012-12-07 00:00:00",640000,"3"
"2012-12-07 00:00:00",1650000,"4"
"2012-12-07 00:00:00",343000,"1"
"2012-12-07 00:00:00",370000,"2"
"2012-12-07 00:00:00",450000,"2"
"2012-12-08 00:00:00",530000,"4"
"2012-12-08 00:00:00",580000,"4"
"2012-12-08 00:00:00",735000,"3"
"2012-12-08 00:00:00",975000,"4"
"2012-12-08 00:00:00",1020000,"5"
"2012-12-08 00:00:00",501000,"2"
"2012-12-10 00:00:00",431000,"3"
"2012-12-10 00:00:00",432000,"3"
"2012-12-10 00:00:00",480000,"4"
"2012-12-10 00:00:00",480000,"3"
"2012-12-10 00:00:00",532000,"4"
"2012-12-10 00:00:00",590000,"3"
"2012-12-10 00:00:00",671000,"3"
"2012-12-11 00:00:00",361000,"3"
"2012-12-11 00:00:00",399000,"3"
"2012-12-11 00:00:00",410000,"3"
"2012-12-11 00:00:00",425000,"4"
"2012-12-11 00:00:00",458500,"3"
"2012-12-11 00:00:00",480000,"3"
"2012-12-11 00:00:00",500000,"4"
"2012-12-11 00:00:00",560000,"5"
"2012-12-11 00:00:00",587000,"4"
"2012-12-11 00:00:00",600000,"4"
"2012-12-11 00:00:00",602000,"3"
"2012-12-11 00:00:00",730000,"3"
"2012-12-11 00:00:00",960000,"5"
"2012-12-11 00:00:00",1040000,"4"
"2012-12-11 00:00:00",1575000,"5"
"2012-12-11 00:00:00",361000,"2"
"2012-12-11 00:00:00",410000,"1"
"2012-12-11 00:00:00",560000,"2"
"2012-12-12 00:00:00",365000,"3"
"2012-12-12 00:00:00",520000,"3"
"2012-12-12 00:00:00",1225000,"2"
"2012-12-13 00:00:00",405500,"3"
"2012-12-13 00:00:00",440000,"3"
"2012-12-13 00:00:00",490000,"4"
"2012-12-13 00:00:00",500000,"1"
"2012-12-14 00:00:00",465000,"3"
"2012-12-14 00:00:00",474000,"3"
"2012-12-14 00:00:00",550000,"4"
"2012-12-14 00:00:00",640000,"4"
"2012-12-14 00:00:00",640000,"4"
"2012-12-14 00:00:00",815000,"3"
"2012-12-14 00:00:00",1530000,"4"
"2012-12-15 00:00:00",380000,"3"
"2012-12-15 00:00:00",390000,"3"
"2012-12-15 00:00:00",468000,"4"
"2012-12-15 00:00:00",605000,"4"
"2012-12-15 00:00:00",700000,"4"
"2012-12-17 00:00:00",475000,"3"
"2012-12-17 00:00:00",510000,"4"
"2012-12-17 00:00:00",640000,"4"
"2012-12-17 00:00:00",842500,"5"
"2012-12-17 00:00:00",925000,"4"
"2012-12-17 00:00:00",495000,"3"
"2012-12-17 00:00:00",520000,"2"
"2012-12-18 00:00:00",540000,"4"
"2012-12-18 00:00:00",550000,"4"
"2012-12-18 00:00:00",655000,"5"
"2012-12-18 00:00:00",680000,"5"
"2012-12-18 00:00:00",760000,"3"
"2012-12-18 00:00:00",1075000,"4"
"2012-12-18 00:00:00",380000,"2"
"2012-12-19 00:00:00",395000,"3"
"2012-12-19 00:00:00",400000,"3"
"2012-12-19 00:00:00",400000,"3"
"2012-12-19 00:00:00",465500,"3"
"2012-12-19 00:00:00",535000,"4"
"2012-12-19 00:00:00",580000,"4"
"2012-12-19 00:00:00",605000,"4"
"2012-12-19 00:00:00",620000,"4"
"2012-12-19 00:00:00",665000,"5"
"2012-12-19 00:00:00",706000,"5"
"2012-12-20 00:00:00",495000,"3"
"2012-12-20 00:00:00",517000,"3"
"2012-12-20 00:00:00",520000,"4"
"2012-12-20 00:00:00",543000,"4"
"2012-12-20 00:00:00",580000,"4"
"2012-12-20 00:00:00",590000,"4"
"2012-12-20 00:00:00",612000,"4"
"2012-12-20 00:00:00",665000,"3"
"2012-12-21 00:00:00",353000,"2"
"2012-12-21 00:00:00",375000,"3"
"2012-12-21 00:00:00",437000,"3"
"2012-12-21 00:00:00",443000,"3"
"2012-12-21 00:00:00",453500,"4"
"2012-12-21 00:00:00",473000,"4"
"2012-12-21 00:00:00",500000,"4"
"2012-12-21 00:00:00",502000,"3"
"2012-12-21 00:00:00",525000,"5"
"2012-12-21 00:00:00",526000,"3"
"2012-12-21 00:00:00",550000,"3"
"2012-12-21 00:00:00",572000,"4"
"2012-12-21 00:00:00",580000,"3"
"2012-12-21 00:00:00",610000,"4"
"2012-12-21 00:00:00",640000,"4"
"2012-12-21 00:00:00",830000,"4"
"2012-12-21 00:00:00",922000,"4"
"2012-12-21 00:00:00",432500,"2"
"2012-12-21 00:00:00",560000,"3"
"2012-12-23 00:00:00",510000,"3"
"2012-12-28 00:00:00",477000,"4"
"2013-01-02 00:00:00",615000,"4"
"2013-01-03 00:00:00",582500,"4"
"2013-01-04 00:00:00",475000,"3"
"2013-01-04 00:00:00",630000,"4"
"2013-01-07 00:00:00",398000,"3"
"2013-01-07 00:00:00",445000,"3"
"2013-01-07 00:00:00",477000,"3"
"2013-01-07 00:00:00",635000,"4"
"2013-01-07 00:00:00",312000,"2"
"2013-01-07 00:00:00",389500,"2"
"2013-01-08 00:00:00",410000,"3"
"2013-01-08 00:00:00",412000,"3"
"2013-01-08 00:00:00",445000,"3"
"2013-01-08 00:00:00",500000,"4"
"2013-01-08 00:00:00",733000,"3"
"2013-01-09 00:00:00",347500,"3"
"2013-01-09 00:00:00",407000,"3"
"2013-01-09 00:00:00",655000,"4"
"2013-01-09 00:00:00",667000,"3"
"2013-01-10 00:00:00",384000,"3"
"2013-01-10 00:00:00",580000,"5"
"2013-01-10 00:00:00",612000,"4"
"2013-01-10 00:00:00",441000,"2"
"2013-01-10 00:00:00",645000,"2"
"2013-01-10 00:00:00",705000,"2"
"2013-01-10 00:00:00",1380000,"3"
"2013-01-11 00:00:00",376000,"3"
"2013-01-11 00:00:00",559000,"4"
"2013-01-11 00:00:00",601000,"4"
"2013-01-11 00:00:00",353000,"2"
"2013-01-12 00:00:00",550000,"4"
"2013-01-14 00:00:00",415000,"3"
"2013-01-14 00:00:00",468000,"3"
"2013-01-14 00:00:00",480000,"3"
"2013-01-14 00:00:00",522500,"4"
"2013-01-14 00:00:00",725000,"5"
"2013-01-14 00:00:00",1510000,"4"
"2013-01-15 00:00:00",350000,"3"
"2013-01-15 00:00:00",455000,"3"
"2013-01-15 00:00:00",486000,"4"
"2013-01-15 00:00:00",490000,"2"
"2013-01-15 00:00:00",580000,"4"
"2013-01-15 00:00:00",735000,"3"
"2013-01-15 00:00:00",555000,"2"
"2013-01-16 00:00:00",462000,"3"
"2013-01-16 00:00:00",465000,"3"
"2013-01-16 00:00:00",601600,"4"
"2013-01-16 00:00:00",602500,"4"
"2013-01-16 00:00:00",680000,"3"
"2013-01-17 00:00:00",407500,"3"
"2013-01-17 00:00:00",500000,"4"
"2013-01-17 00:00:00",670000,"3"
"2013-01-17 00:00:00",400000,"2"
"2013-01-18 00:00:00",449950,"3"
"2013-01-18 00:00:00",453777,"3"
"2013-01-18 00:00:00",468000,"3"
"2013-01-18 00:00:00",550000,"3"
"2013-01-18 00:00:00",630000,"4"
"2013-01-18 00:00:00",633500,"3"
"2013-01-18 00:00:00",880000,"4"
"2013-01-18 00:00:00",395000,"2"
"2013-01-18 00:00:00",415000,"3"
"2013-01-21 00:00:00",385000,"4"
"2013-01-21 00:00:00",395000,"3"
"2013-01-21 00:00:00",417000,"3"
"2013-01-21 00:00:00",430000,"3"
"2013-01-21 00:00:00",472500,"3"
"2013-01-21 00:00:00",505000,"4"
"2013-01-21 00:00:00",534000,"4"
"2013-01-21 00:00:00",614000,"3"
"2013-01-22 00:00:00",440000,"3"
"2013-01-22 00:00:00",470000,"4"
"2013-01-22 00:00:00",475000,"3"
"2013-01-22 00:00:00",780000,"4"
"2013-01-22 00:00:00",295000,"2"
"2013-01-22 00:00:00",340000,"1"
"2013-01-23 00:00:00",400000,"4"
"2013-01-23 00:00:00",440000,"3"
"2013-01-23 00:00:00",585000,"3"
"2013-01-23 00:00:00",590000,"4"
"2013-01-23 00:00:00",646000,"4"
"2013-01-23 00:00:00",835000,"3"
"2013-01-23 00:00:00",349950,"2"
"2013-01-23 00:00:00",415000,"2"
"2013-01-24 00:00:00",455000,"3"
"2013-01-24 00:00:00",463500,"3"
"2013-01-24 00:00:00",607500,"4"
"2013-01-24 00:00:00",735000,"3"
"2013-01-24 00:00:00",354000,"1"
"2013-01-25 00:00:00",435000,"3"
"2013-01-25 00:00:00",443000,"3"
"2013-01-25 00:00:00",482500,"3"
"2013-01-25 00:00:00",509950,"4"
"2013-01-25 00:00:00",520000,"4"
"2013-01-25 00:00:00",548000,"4"
"2013-01-25 00:00:00",645000,"4"
"2013-01-25 00:00:00",422000,"2"
"2013-01-27 00:00:00",915000,"5"
"2013-01-29 00:00:00",447777,"3"
"2013-01-29 00:00:00",460000,"4"
"2013-01-29 00:00:00",549000,"3"
"2013-01-29 00:00:00",320000,"2"
"2013-01-29 00:00:00",470000,"3"
"2013-01-30 00:00:00",410000,"3"
"2013-01-30 00:00:00",445000,"3"
"2013-01-30 00:00:00",499000,"4"
"2013-01-30 00:00:00",595000,"4"
"2013-01-30 00:00:00",717000,"4"
"2013-01-30 00:00:00",740000,"4"
"2013-01-30 00:00:00",430000,"2"
"2013-01-31 00:00:00",241000,"1"
"2013-01-31 00:00:00",373000,"2"
"2013-01-31 00:00:00",520000,"4"
"2013-01-31 00:00:00",1050000,"5"
"2013-01-31 00:00:00",337000,"2"
"2013-02-01 00:00:00",386000,"3"
"2013-02-01 00:00:00",440000,"3"
"2013-02-01 00:00:00",450000,"3"
"2013-02-01 00:00:00",481000,"3"
"2013-02-01 00:00:00",540000,"4"
"2013-02-01 00:00:00",560000,"4"
"2013-02-01 00:00:00",575000,"4"
"2013-02-01 00:00:00",521000,"2"
"2013-02-02 00:00:00",615000,"3"
"2013-02-02 00:00:00",840000,"0"
"2013-02-02 00:00:00",927500,"5"
"2013-02-04 00:00:00",453000,"3"
"2013-02-04 00:00:00",510000,"3"
"2013-02-04 00:00:00",535000,"4"
"2013-02-04 00:00:00",615000,"4"
"2013-02-04 00:00:00",483000,"2"
"2013-02-04 00:00:00",535000,"3"
"2013-02-05 00:00:00",374000,"3"
"2013-02-05 00:00:00",445000,"3"
"2013-02-05 00:00:00",487000,"3"
"2013-02-05 00:00:00",520000,"4"
"2013-02-05 00:00:00",332000,"2"
"2013-02-05 00:00:00",397000,"1"
"2013-02-06 00:00:00",402525,"2"
"2013-02-06 00:00:00",427000,"3"
"2013-02-06 00:00:00",478000,"4"
"2013-02-06 00:00:00",490000,"0"
"2013-02-06 00:00:00",529000,"3"
"2013-02-06 00:00:00",540000,"4"
"2013-02-06 00:00:00",570000,"4"
"2013-02-06 00:00:00",646000,"5"
"2013-02-06 00:00:00",685000,"3"
"2013-02-06 00:00:00",805000,"4"
"2013-02-07 00:00:00",396000,"2"
"2013-02-07 00:00:00",416000,"4"
"2013-02-07 00:00:00",418000,"3"
"2013-02-07 00:00:00",445000,"3"
"2013-02-07 00:00:00",460000,"3"
"2013-02-07 00:00:00",620000,"3"
"2013-02-08 00:00:00",400000,"3"
"2013-02-08 00:00:00",408200,"3"
"2013-02-08 00:00:00",439000,"3"
"2013-02-08 00:00:00",449950,"3"
"2013-02-08 00:00:00",455000,"3"
"2013-02-08 00:00:00",505000,"4"
"2013-02-08 00:00:00",655000,"3"
"2013-02-08 00:00:00",870000,"4"
"2013-02-08 00:00:00",425000,"2"
"2013-02-08 00:00:00",465000,"3"
"2013-02-08 00:00:00",515000,"2"
"2013-02-09 00:00:00",725000,"5"
"2013-02-11 00:00:00",415000,"3"
"2013-02-11 00:00:00",505000,"4"
"2013-02-12 00:00:00",395000,"3"
"2013-02-12 00:00:00",566250,"4"
"2013-02-12 00:00:00",305000,"2"
"2013-02-12 00:00:00",365000,"1"
"2013-02-13 00:00:00",562000,"4"
"2013-02-13 00:00:00",665000,"2"
"2013-02-14 00:00:00",422500,"3"
"2013-02-14 00:00:00",425000,"4"
"2013-02-14 00:00:00",457000,"3"
"2013-02-15 00:00:00",507000,"4"
"2013-02-15 00:00:00",540000,"4"
"2013-02-15 00:00:00",555200,"3"
"2013-02-15 00:00:00",560000,"4"
"2013-02-15 00:00:00",565000,"4"
"2013-02-15 00:00:00",585000,"3"
"2013-02-15 00:00:00",685000,"5"
"2013-02-15 00:00:00",843000,"3"
"2013-02-15 00:00:00",305000,"2"
"2013-02-15 00:00:00",360000,"2"
"2013-02-15 00:00:00",432950,"2"
"2013-02-16 00:00:00",135000,"2"
"2013-02-16 00:00:00",625000,"4"
"2013-02-16 00:00:00",667500,"4"
"2013-02-17 00:00:00",1005000,"4"
"2013-02-18 00:00:00",459000,"3"
"2013-02-18 00:00:00",460000,"3"
"2013-02-18 00:00:00",460000,"3"
"2013-02-18 00:00:00",497550,"3"
"2013-02-18 00:00:00",530000,"4"
"2013-02-18 00:00:00",600000,"4"
"2013-02-18 00:00:00",306000,"1"
"2013-02-19 00:00:00",417000,"3"
"2013-02-19 00:00:00",440000,"3"
"2013-02-19 00:00:00",460000,"3"
"2013-02-19 00:00:00",275000,"1"
"2013-02-19 00:00:00",282500,"2"
"2013-02-19 00:00:00",420000,"2"
"2013-02-20 00:00:00",476000,"4"
"2013-02-20 00:00:00",518000,"4"
"2013-02-20 00:00:00",545000,"3"
"2013-02-20 00:00:00",560000,"5"
"2013-02-20 00:00:00",565000,"4"
"2013-02-20 00:00:00",740000,"4"
"2013-02-20 00:00:00",820500,"3"
"2013-02-20 00:00:00",332000,"1"
"2013-02-21 00:00:00",370000,"3"
"2013-02-21 00:00:00",430000,"3"
"2013-02-21 00:00:00",459000,"3"
"2013-02-21 00:00:00",480000,"4"
"2013-02-21 00:00:00",514988,"4"
"2013-02-21 00:00:00",535000,"4"
"2013-02-21 00:00:00",577500,"3"
"2013-02-21 00:00:00",580000,"4"
"2013-02-21 00:00:00",600000,"4"
"2013-02-21 00:00:00",669000,"4"
"2013-02-21 00:00:00",495000,"3"
"2013-02-22 00:00:00",455000,"3"
"2013-02-22 00:00:00",505000,"4"
"2013-02-22 00:00:00",535000,"4"
"2013-02-22 00:00:00",565000,"5"
"2013-02-22 00:00:00",265000,"2"
"2013-02-23 00:00:00",375000,"3"
"2013-02-23 00:00:00",530000,"4"
"2013-02-23 00:00:00",550000,"4"
"2013-02-24 00:00:00",443000,"3"
"2013-02-24 00:00:00",482000,"3"
"2013-02-24 00:00:00",485000,"3"
"2013-02-25 00:00:00",367000,"3"
"2013-02-25 00:00:00",425000,"3"
"2013-02-25 00:00:00",450125,"3"
"2013-02-25 00:00:00",479950,"4"
"2013-02-25 00:00:00",514000,"3"
"2013-02-25 00:00:00",586000,"4"
"2013-02-25 00:00:00",720000,"3"
"2013-02-25 00:00:00",789000,"4"
"2013-02-26 00:00:00",405000,"3"
"2013-02-26 00:00:00",457300,"4"
"2013-02-26 00:00:00",530000,"4"
"2013-02-26 00:00:00",715000,"4"
"2013-02-26 00:00:00",860000,"4"
"2013-02-27 00:00:00",419000,"3"
"2013-02-27 00:00:00",440000,"3"
"2013-02-27 00:00:00",519000,"3"
"2013-02-27 00:00:00",540000,"4"
"2013-02-27 00:00:00",555000,"4"
"2013-02-27 00:00:00",555500,"4"
"2013-02-27 00:00:00",670000,"4"
"2013-02-27 00:00:00",755000,"4"
"2013-02-27 00:00:00",370000,"2"
"2013-02-28 00:00:00",405000,"3"
"2013-02-28 00:00:00",470000,"4"
"2013-02-28 00:00:00",497500,"3"
"2013-02-28 00:00:00",507000,"3"
"2013-02-28 00:00:00",769900,"4"
"2013-02-28 00:00:00",785000,"4"
"2013-02-28 00:00:00",1501000,"4"
"2013-02-28 00:00:00",545000,"1"
"2013-02-28 00:00:00",800000,"3"
"2013-03-01 00:00:00",415000,"3"
"2013-03-01 00:00:00",460000,"4"
"2013-03-01 00:00:00",503000,"4"
"2013-03-01 00:00:00",510000,"4"
"2013-03-01 00:00:00",520000,"3"
"2013-03-01 00:00:00",645000,"4"
"2013-03-01 00:00:00",285000,"2"
"2013-03-01 00:00:00",402000,"1"
"2013-03-01 00:00:00",422000,"2"
"2013-03-02 00:00:00",532000,"3"
"2013-03-02 00:00:00",570000,"3"
"2013-03-03 00:00:00",472000,"3"
"2013-03-04 00:00:00",520000,"3"
"2013-03-04 00:00:00",580000,"3"
"2013-03-04 00:00:00",837500,"4"
"2013-03-04 00:00:00",544000,"3"
"2013-03-05 00:00:00",395000,"3"
"2013-03-05 00:00:00",410000,"3"
"2013-03-05 00:00:00",522000,"3"
"2013-03-05 00:00:00",590000,"4"
"2013-03-05 00:00:00",645000,"4"
"2013-03-05 00:00:00",675000,"4"
"2013-03-05 00:00:00",800000,"5"
"2013-03-05 00:00:00",1160000,"5"
"2013-03-05 00:00:00",280000,"2"
"2013-03-05 00:00:00",330000,"2"
"2013-03-06 00:00:00",428000,"3"
"2013-03-06 00:00:00",525000,"3"
"2013-03-06 00:00:00",579000,"4"
"2013-03-06 00:00:00",627500,"4"
"2013-03-06 00:00:00",635000,"4"
"2013-03-06 00:00:00",640000,"5"
"2013-03-06 00:00:00",672000,"3"
"2013-03-06 00:00:00",695000,"5"
"2013-03-06 00:00:00",1071000,"3"
"2013-03-07 00:00:00",500555,"4"
"2013-03-07 00:00:00",677500,"4"
"2013-03-07 00:00:00",422000,"2"
"2013-03-08 00:00:00",411300,"3"
"2013-03-08 00:00:00",570000,"4"
"2013-03-08 00:00:00",615000,"4"
"2013-03-08 00:00:00",627000,"3"
"2013-03-08 00:00:00",630000,"4"
"2013-03-08 00:00:00",408000,"2"
"2013-03-09 00:00:00",481000,"3"
"2013-03-09 00:00:00",745000,"4"
"2013-03-12 00:00:00",395000,"3"
"2013-03-12 00:00:00",405000,"3"
"2013-03-12 00:00:00",412000,"3"
"2013-03-12 00:00:00",430000,"3"
"2013-03-12 00:00:00",445000,"3"
"2013-03-12 00:00:00",517500,"4"
"2013-03-12 00:00:00",625000,"4"
"2013-03-12 00:00:00",652000,"3"
"2013-03-12 00:00:00",690000,"4"
"2013-03-12 00:00:00",920000,"5"
"2013-03-13 00:00:00",405000,"3"
"2013-03-13 00:00:00",420000,"3"
"2013-03-13 00:00:00",436000,"3"
"2013-03-13 00:00:00",449000,"3"
"2013-03-13 00:00:00",470000,"3"
"2013-03-13 00:00:00",535000,"3"
"2013-03-13 00:00:00",570000,"4"
"2013-03-13 00:00:00",599000,"3"
"2013-03-13 00:00:00",849000,"3"
"2013-03-14 00:00:00",373000,"3"
"2013-03-14 00:00:00",427000,"3"
"2013-03-14 00:00:00",485000,"4"
"2013-03-14 00:00:00",587500,"4"
"2013-03-14 00:00:00",640000,"4"
"2013-03-14 00:00:00",330000,"1"
"2013-03-14 00:00:00",470000,"4"
"2013-03-15 00:00:00",420000,"3"
"2013-03-15 00:00:00",431500,"3"
"2013-03-15 00:00:00",470000,"4"
"2013-03-15 00:00:00",479000,"4"
"2013-03-15 00:00:00",480000,"4"
"2013-03-15 00:00:00",515000,"5"
"2013-03-15 00:00:00",630000,"5"
"2013-03-15 00:00:00",718000,"5"
"2013-03-15 00:00:00",770000,"3"
"2013-03-15 00:00:00",291000,"1"
"2013-03-15 00:00:00",429990,"2"
"2013-03-15 00:00:00",510000,"2"
"2013-03-16 00:00:00",392500,"3"
"2013-03-16 00:00:00",512500,"4"
"2013-03-16 00:00:00",560000,"3"
"2013-03-16 00:00:00",575000,"5"
"2013-03-18 00:00:00",420000,"3"
"2013-03-18 00:00:00",470000,"4"
"2013-03-18 00:00:00",518000,"4"
"2013-03-18 00:00:00",525000,"4"
